MONTH,DAY,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,WEATHER_DELAY,LATE_AIRCRAFT_DELAY,CARRIER_DELAY,DELAYED
3,16,6,UA,DFW,DEN,1659,8,0,0,0,0
8,25,7,AA,DEN,SFO,91,0,0,0,0,0
11,2,4,AS,DFW,JFK,1491,0,0,0,0,0
7,27,1,SW,ORD,JFK,1403,10,0,0,0,0
10,9,6,AA,ORD,SFO,2142,7,0,0,8,0
4,26,7,DL,LAX,DFW,681,0,0,0,0,0
10,16,7,AS,ORD,JFK,1364,5,0,0,0,0
8,9,6,AS,DEN,DFW,1524,5,0,0,0,0
5,10,1,AA,LAX,JFK,2180,0,0,0,0,0
4,13,4,DL,ATL,SEA,1384,0,0,0,0,0
12,19,2,WN,SEA,DEN,1232,10,0,0,0,0
2,9,4,AS,ORD,LAX,114,1,0,0,0,0
4,11,3,AA,LAX,ATL,756,0,0,0,0,0
4,1,5,WN,SEA,ORD,1919,109,0,73,26,1
7,4,5,DL,JFK,DFW,591,10,0,0,0,0
12,27,1,AS,SEA,LAX,384,76,0,69,0,1
9,2,6,UA,LAX,SFO,1597,0,0,0,0,0
7,28,3,AS,SFO,JFK,1640,0,0,0,0,0
7,2,3,AS,DFW,SFO,83,0,0,0,0,0
10,24,6,WN,ATL,ORD,1222,9,0,0,0,0
11,2,1,SW,LAX,SEA,1530,49,0,50,0,1
10,13,4,AA,JFK,ORD,717,2,0,0,0,0
11,13,6,DL,SFO,LAX,1644,9,0,14,0,0
9,23,5,WN,SFO,JFK,1131,83,0,77,0,1
9,8,7,SW,DEN,LAX,338,28,23,0,0,1
2,16,3,UA,DEN,DFW,2350,0,0,0,0,0
3,24,1,UA,ATL,JFK,362,41,0,0,36,1
6,17,6,SW,JFK,DEN,48,9,0,0,0,0
2,16,4,AA,JFK,SFO,109,0,0,0,0,0
10,10,1,DL,DEN,SEA,1564,7,5,0,0,0
11,21,5,SW,SFO,LAX,979,44,0,0,35,1
7,15,4,AS,SEA,JFK,248,26,17,0,0,1
11,21,6,DL,LAX,SEA,1935,73,0,28,37,1
12,27,6,AS,JFK,ORD,2047,0,0,0,0,0
1,10,5,UA,ATL,SFO,1243,1,0,0,0,0
2,18,1,UA,SEA,ATL,1396,44,0,0,38,1
10,23,3,WN,SEA,JFK,480,77,0,73,0,1
8,12,3,AS,SFO,DFW,1398,0,0,0,0,0
3,13,6,SW,DFW,ORD,2076,1,0,0,0,0
10,1,5,SW,DEN,SEA,1557,8,0,0,0,0
7,24,5,AS,ORD,JFK,1670,95,33,52,0,1
1,20,7,WN,JFK,DFW,1798,1,0,0,0,0
10,19,7,WN,ORD,DEN,912,9,0,0,0,0
2,22,7,AA,ATL,DEN,976,70,0,70,0,1
3,22,7,AA,SEA,DEN,687,11,0,0,15,0
3,7,5,SW,DFW,ORD,1146,0,0,0,0,0
7,19,3,AS,DFW,SEA,9,30,0,0,21,1
9,13,3,DL,DEN,ATL,559,0,0,0,0,0
1,26,4,UA,DEN,SFO,2276,5,0,0,0,0
4,4,1,SW,ATL,DFW,682,0,0,0,0,0
6,8,4,WN,DEN,LAX,1495,79,0,71,0,1
9,17,6,WN,SEA,ATL,739,55,46,0,7,1
2,16,1,AA,SFO,DEN,1643,0,0,0,0,0
9,26,4,SW,JFK,LAX,2127,3,0,0,0,0
3,26,3,SW,SFO,JFK,1674,7,0,0,0,0
5,10,1,WN,ATL,ORD,797,10,0,0,0,0
1,1,3,AA,ATL,ORD,2158,0,0,0,1,0
11,6,6,AS,ATL,LAX,2003,7,0,0,0,0
5,17,4,SW,ORD,SEA,279,65,56,0,0,1
6,21,6,AA,LAX,DFW,700,3,0,0,0,0
3,27,1,DL,SEA,ATL,1971,1,0,0,0,0
4,1,5,UA,JFK,LAX,974,0,0,0,0,0
7,2,7,AA,DEN,ORD,1824,28,0,0,31,1
5,24,6,SW,SFO,DEN,408,0,0,0,2,0
10,14,4,SW,JFK,SFO,541,4,8,0,0,0
2,28,5,DL,SFO,LAX,975,67,0,72,0,1
5,19,6,DL,JFK,DEN,1394,40,0,0,34,1
6,26,1,AA,SEA,JFK,864,38,0,0,38,1
1,26,4,UA,JFK,ORD,453,4,0,0,0,0
9,26,4,DL,SEA,LAX,1578,2,0,0,0,0
12,3,2,UA,JFK,SFO,1841,9,0,0,0,0
8,6,7,UA,DEN,LAX,1252,9,0,0,0,0
9,16,2,SW,SEA,ORD,1951,4,0,0,0,0
4,17,7,AS,ATL,JFK,641,2,0,0,0,0
5,18,6,AA,DEN,LAX,1200,0,0,0,0,0
12,2,5,UA,ATL,SFO,269,8,0,0,0,0
3,10,2,WN,SEA,SFO,566,4,0,0,2,0
7,26,5,DL,ATL,SFO,346,0,0,0,0,0
2,22,3,DL,JFK,LAX,445,76,0,58,11,1
5,3,3,WN,SFO,DFW,2341,4,0,1,0,0
3,20,7,DL,DFW,ORD,2160,0,0,0,0,0
3,19,5,AS,DFW,JFK,1323,10,0,0,0,0
8,26,1,UA,DFW,JFK,81,0,0,0,0,0
12,10,4,AS,DFW,DEN,1328,41,46,0,0,1
10,2,6,AS,ATL,DEN,1231,4,0,0,0,0
5,5,4,SW,JFK,LAX,1330,18,0,0,18,1
11,8,1,WN,JFK,DEN,588,9,0,0,0,0
6,26,7,UA,DFW,SFO,804,0,0,0,0,0
5,11,7,DL,ORD,JFK,1420,5,0,0,0,0
8,7,2,SW,LAX,ORD,1008,31,30,0,0,1
1,6,2,WN,DEN,ATL,732,0,0,0,0,0
11,19,5,UA,DFW,SEA,1878,5,0,0,0,0
2,13,1,DL,DFW,JFK,540,0,0,0,0,0
6,12,3,SW,JFK,ATL,1092,0,0,0,0,0
11,27,6,AS,DEN,ORD,1610,99,0,79,23,1
3,11,2,SW,ATL,DEN,2117,11,5,0,0,0
1,12,6,AS,DFW,SEA,1270,0,0,0,0,0
10,23,7,WN,LAX,DFW,2036,0,0,0,0,0
7,14,7,DL,ORD,SFO,538,25,0,0,27,1
12,14,2,AA,SFO,SEA,1771,0,0,0,0,0
6,2,3,DL,ATL,DFW,2303,8,0,0,0,0
10,15,4,AA,DEN,LAX,883,0,0,0,0,0
12,25,5,AA,LAX,ATL,322,0,0,0,0,0
1,24,2,SW,ORD,DEN,2103,1,0,0,0,0
1,9,7,WN,LAX,DEN,995,71,0,65,0,1
2,17,7,AS,SFO,DFW,187,7,0,0,0,0
6,13,7,SW,ORD,DEN,1960,71,0,61,0,1
3,27,1,AS,LAX,SEA,1189,6,0,0,0,0
7,10,1,WN,DFW,SEA,117,9,0,0,0,0
9,25,5,SW,SFO,ATL,1045,8,0,0,0,0
8,3,3,WN,JFK,ORD,2311,35,27,0,0,1
8,12,1,SW,SFO,JFK,2012,34,0,38,0,1
6,22,5,UA,SEA,LAX,1243,9,0,0,0,0
4,19,2,AA,ATL,ORD,1431,1,0,0,0,0
4,25,4,AS,JFK,DFW,991,85,12,63,0,1
2,19,7,DL,SEA,ATL,1520,5,0,0,6,0
5,22,1,DL,SFO,JFK,1188,11,0,7,0,0
10,2,5,AS,ATL,SEA,2308,10,0,0,0,0
7,21,4,DL,JFK,LAX,1269,20,0,0,18,1
9,8,7,AS,ATL,LAX,122,4,0,0,0,0
10,8,1,WN,DEN,ATL,1792,5,0,0,0,0
5,14,7,WN,ORD,SFO,2033,7,0,0,0,0
3,5,3,DL,JFK,SEA,1340,22,0,21,2,1
4,10,1,UA,SEA,SFO,1917,0,0,0,0,0
6,3,6,UA,ATL,JFK,1074,0,0,0,0,0
6,3,4,WN,SEA,ATL,2221,0,0,0,0,0
8,17,5,UA,DEN,DFW,137,10,0,0,5,0
3,16,4,SW,SFO,JFK,2259,4,0,0,0,0
3,1,2,DL,DEN,SEA,2274,1,0,0,0,0
12,3,2,WN,DFW,DEN,314,7,0,9,0,0
9,2,6,DL,SEA,SFO,1559,0,0,0,0,0
10,25,2,AS,SEA,ATL,1569,13,16,0,0,0
9,19,7,AS,LAX,JFK,417,5,0,0,0,0
7,22,6,SW,ORD,DFW,1991,4,0,0,0,0
2,2,2,UA,LAX,DFW,381,46,0,13,35,1
5,1,3,AA,DFW,LAX,1289,0,0,0,0,0
5,10,4,AA,SFO,DFW,5,33,0,0,24,1
2,10,6,SW,JFK,DEN,871,64,12,45,0,1
5,11,4,DL,ORD,DEN,1343,0,0,0,0,0
8,24,3,AA,DFW,LAX,1842,9,0,0,0,0
1,20,2,DL,LAX,SEA,936,0,0,0,0,0
3,27,6,WN,DEN,ATL,17,30,0,21,0,1
6,8,1,AS,ATL,DFW,2002,0,0,0,2,0
1,18,5,WN,SFO,ORD,1667,0,0,0,0,0
7,10,1,AA,DEN,DFW,1190,7,0,0,0,0
11,21,5,SW,DEN,SFO,1033,2,0,0,0,0
7,26,1,AA,ATL,DEN,1919,6,4,0,0,0
11,16,3,SW,DEN,SFO,808,9,0,0,0,0
9,4,1,AA,JFK,ATL,2350,5,0,0,2,0
10,1,2,AA,DEN,ORD,1203,59,51,0,0,1
8,9,2,DL,DFW,SEA,2125,5,0,0,0,0
6,6,2,SW,LAX,DEN,108,0,0,0,0,0
1,10,5,AS,ORD,DEN,1655,0,0,0,0,0
12,20,4,AS,JFK,LAX,425,4,0,0,0,0
7,23,2,UA,JFK,SFO,623,6,0,0,0,0
9,13,7,UA,DFW,JFK,628,9,0,0,0,0
11,3,3,AS,LAX,ORD,1120,10,0,0,0,0
10,13,4,AA,SEA,ATL,1496,2,0,0,0,0
6,15,5,DL,LAX,SEA,497,1,0,0,0,0
6,25,3,WN,DEN,DFW,854,0,0,0,0,0
2,10,6,AS,SFO,ORD,1990,58,55,0,0,1
11,5,4,AS,LAX,SEA,2215,0,0,0,0,0
6,11,2,SW,ATL,DFW,97,0,0,0,0,0
1,22,1,AA,ATL,LAX,1338,9,0,0,0,0
4,18,3,UA,LAX,ORD,359,85,0,86,0,1
11,25,2,SW,DEN,SEA,1537,7,0,0,0,0
8,5,2,AS,DFW,ATL,251,52,0,0,43,1
11,8,6,WN,SFO,ORD,1716,16,8,9,0,1
3,1,4,DL,LAX,SFO,1628,91,0,49,40,1
1,5,2,WN,DEN,JFK,476,1,0,0,0,0
6,21,5,SW,LAX,DEN,1894,64,0,31,36,1
12,19,6,DL,ORD,DFW,573,7,0,0,0,0
8,4,2,WN,DFW,DEN,1065,0,0,0,0,0
3,11,2,SW,SEA,JFK,1053,2,0,0,0,0
12,21,4,AS,SEA,DEN,462,16,0,0,14,1
1,14,3,AA,ATL,DFW,2301,48,0,42,0,1
10,22,6,AS,ATL,JFK,1591,10,0,0,0,0
10,2,2,UA,LAX,SEA,622,48,46,0,0,1
8,6,1,WN,ORD,SEA,1625,54,0,18,32,1
2,18,7,AA,ORD,SFO,1308,10,0,0,0,0
8,25,2,AS,JFK,SEA,2339,5,0,0,0,0
6,3,5,AS,ORD,DFW,1849,9,0,8,0,0
7,15,1,DL,SEA,LAX,1454,0,0,0,0,0
2,6,3,SW,DEN,SEA,656,7,0,1,0,0
7,8,1,AS,ORD,SFO,680,9,0,0,0,0
4,27,7,DL,LAX,ATL,1932,0,0,0,0,0
11,15,2,AS,SEA,ORD,1190,0,0,0,0,0
2,20,4,AA,DEN,LAX,2231,43,0,0,43,1
8,20,6,WN,DFW,SEA,1620,5,0,0,0,0
6,11,1,AS,ATL,LAX,1488,17,0,14,0,1
12,5,2,WN,ORD,LAX,195,103,26,57,15,1
1,5,6,AS,DFW,ATL,779,3,0,0,0,0
4,15,3,DL,LAX,DEN,2347,36,0,0,38,1
7,23,4,DL,LAX,DEN,1746,4,0,0,0,0
1,8,2,AA,DEN,ORD,1140,10,0,2,0,0
7,9,5,WN,ATL,LAX,2238,0,0,0,0,0
2,11,6,AS,LAX,DEN,1667,0,0,0,0,0
9,1,5,DL,DEN,ATL,487,47,0,0,39,1
10,19,6,WN,LAX,SEA,799,6,0,0,0,0
3,23,2,AS,ORD,LAX,2263,1,0,0,0,0
8,21,4,AS,DEN,LAX,1432,4,0,0,0,0
8,13,2,UA,DFW,SFO,1491,53,6,42,0,1
6,17,6,WN,ORD,DEN,1824,4,0,0,2,0
2,15,3,SW,ATL,ORD,81,0,0,0,0,0
12,25,5,WN,LAX,JFK,2226,4,0,0,0,0
3,6,5,DL,SFO,SEA,1345,6,0,0,0,0
10,6,1,UA,SFO,DEN,1666,0,0,0,0,0
2,22,2,WN,DFW,ATL,1251,9,0,0,0,0
5,11,7,AS,LAX,ATL,1593,45,36,0,0,1
1,26,7,AA,SFO,SEA,687,7,0,0,0,0
1,1,5,DL,DEN,DFW,1772,87,0,85,0,1
1,22,4,UA,SEA,ATL,478,10,0,0,0,0
10,28,7,SW,ORD,DEN,430,0,0,0,0,0
4,7,5,AS,JFK,SFO,2215,0,0,0,0,0
9,12,6,AS,SEA,DEN,429,9,0,0,0,0
7,23,2,AA,ATL,SEA,16,4,0,0,0,0
5,11,4,AS,DEN,JFK,1268,25,0,0,25,1
12,14,2,WN,SFO,ORD,951,0,0,0,0,0
12,13,1,AS,DEN,LAX,1396,5,0,0,0,0
11,21,6,SW,ATL,DEN,2344,9,0,0,0,0
9,25,2,AS,JFK,ORD,1706,34,0,0,30,1
4,10,6,AA,JFK,SEA,862,80,28,0,43,1
8,13,1,AS,DFW,ORD,104,72,0,65,0,1
10,6,2,DL,DFW,SEA,2052,29,0,24,0,1
3,18,3,AS,ATL,SEA,767,7,0,0,0,0
6,7,2,WN,DFW,ORD,1355,3,0,0,0,0
10,23,1,DL,ORD,LAX,1006,5,0,0,0,0
1,19,2,AS,SFO,ORD,1507,0,0,0,0,0
1,2,4,AA,JFK,ORD,301,6,0,0,0,0
10,9,7,WN,SEA,ATL,655,0,0,0,0,0
11,5,4,AS,ATL,JFK,1714,0,0,0,0,0
3,28,2,SW,DFW,SEA,108,6,0,0,0,0
4,22,1,UA,SFO,ORD,1326,0,0,0,0,0
7,7,6,UA,SEA,ATL,2046,4,0,0,0,0
4,8,6,DL,JFK,DFW,785,8,0,0,0,0
1,1,5,DL,DFW,DEN,2316,0,0,0,0,0
7,19,1,DL,ORD,LAX,254,0,0,0,0,0
7,4,4,SW,ATL,DEN,1893,89,46,43,0,1
1,2,2,SW,DFW,ORD,1267,0,0,0,0,0
2,13,2,AS,LAX,SFO,793,0,0,0,0,0
12,20,2,SW,SEA,JFK,600,10,0,0,0,0
2,6,2,WN,ATL,JFK,227,27,0,18,0,1
8,24,3,DL,JFK,SEA,221,9,0,0,0,0
3,18,2,AA,SEA,LAX,617,0,0,0,0,0
2,6,4,SW,ATL,DFW,1059,5,0,0,0,0
3,24,3,WN,SEA,ATL,2325,30,0,0,27,1
8,5,6,AS,DEN,JFK,1403,9,0,0,0,0
12,9,4,WN,DEN,ATL,1808,49,44,0,0,1
8,15,4,AA,SEA,ATL,582,0,0,0,0,0
9,10,2,WN,ATL,JFK,558,0,0,0,0,0
12,21,7,WN,DEN,ATL,1792,29,21,0,0,1
1,11,4,AS,SEA,DEN,2110,98,12,82,0,1
8,28,5,UA,LAX,ORD,1909,14,0,0,11,0
3,18,6,UA,DFW,ORD,1106,60,25,0,38,1
10,18,6,UA,ATL,SFO,1802,51,44,0,0,1
8,28,1,UA,ORD,ATL,1964,11,0,7,0,0
1,10,2,DL,SEA,DEN,1527,0,0,0,0,0
11,10,4,AA,ATL,DFW,275,55,59,0,0,1
11,16,1,AA,JFK,DEN,1483,63,11,6,42,1
10,16,2,AS,DFW,SEA,719,36,0,0,30,1
10,26,5,WN,DEN,SEA,1887,5,0,0,0,0
11,8,7,SW,SEA,ORD,1848,6,0,0,0,0
3,13,6,AS,DEN,SEA,678,27,5,0,13,1
5,2,7,AS,SFO,ATL,768,2,0,0,0,0
8,26,4,WN,JFK,DFW,2185,0,0,0,0,0
9,11,3,WN,LAX,JFK,1875,4,0,0,0,0
10,24,4,SW,LAX,DFW,1117,12,0,7,0,0
9,13,2,UA,ATL,SEA,1456,47,0,0,39,1
4,6,3,UA,DFW,ORD,595,4,0,0,7,0
12,2,6,SW,SFO,JFK,290,5,0,0,0,0
10,8,7,DL,LAX,ORD,1462,1,0,0,0,0
1,27,6,WN,DFW,SEA,1126,1,0,0,2,0
3,22,7,WN,DEN,LAX,1417,0,0,0,0,0
1,11,7,UA,DEN,SFO,671,10,0,0,0,0
9,28,1,AS,ORD,ATL,1154,3,0,0,0,0
8,10,4,AA,DEN,LAX,1015,3,0,0,0,0
11,16,7,DL,LAX,DFW,1760,14,11,0,0,0
6,26,2,SW,ORD,DEN,1826,9,0,0,0,0
10,18,5,WN,JFK,ORD,1200,4,0,0,0,0
2,8,3,AA,LAX,SFO,557,1,0,0,0,0
7,1,6,UA,SEA,LAX,1858,1,0,0,0,0
5,13,2,SW,ATL,LAX,627,4,0,0,0,0
8,20,2,WN,SFO,DFW,486,53,0,46,0,1
3,23,2,AS,DFW,JFK,254,31,0,0,26,1
10,9,5,AA,SFO,LAX,418,20,0,16,0,1
4,8,1,DL,JFK,SFO,721,10,0,0,0,0
2,18,4,AS,ORD,DFW,1221,0,0,0,0,0
2,5,6,AA,DFW,SFO,58,10,0,0,0,0
9,25,7,AA,SEA,DFW,317,5,0,0,0,0
9,13,4,DL,SFO,DFW,1335,0,0,0,0,0
3,21,7,SW,ORD,DFW,571,17,10,0,0,1
7,19,1,UA,DEN,DFW,2154,0,0,0,0,0
12,27,5,UA,JFK,ATL,1344,0,0,0,0,0
10,18,5,WN,LAX,JFK,686,34,0,0,27,1
9,14,3,DL,JFK,SEA,1968,74,0,69,0,1
3,16,2,SW,JFK,SFO,1551,42,0,0,32,1
8,18,2,UA,JFK,ATL,29,2,0,0,0,0
5,21,6,UA,SFO,DFW,994,40,0,0,41,1
8,16,6,AS,ATL,LAX,1043,10,0,0,0,0
4,2,2,WN,DFW,SEA,518,9,0,0,0,0
1,10,6,DL,DEN,ATL,624,2,0,0,0,0
10,26,4,WN,ATL,DFW,427,0,0,0,0,0
6,26,5,WN,DEN,DFW,1885,5,0,0,0,0
7,20,1,UA,DEN,SFO,1083,1,0,0,0,0
3,23,2,SW,LAX,SEA,667,9,0,0,0,0
12,15,1,AA,SEA,LAX,979,3,0,0,0,0
3,14,3,AA,JFK,DFW,98,0,0,0,0,0
3,23,1,DL,DFW,SFO,2095,17,7,0,0,1
2,28,7,WN,ORD,SFO,916,5,0,0,0,0
9,25,1,AA,ATL,LAX,1499,1,0,0,0,0
6,13,4,AA,ORD,SEA,1842,5,0,0,0,0
7,12,5,WN,SFO,DFW,1211,6,0,0,0,0
6,1,3,UA,DFW,SEA,1584,11,0,0,7,0
9,12,7,UA,LAX,SFO,918,0,0,0,0,0
12,28,6,UA,ORD,JFK,252,0,0,0,0,0
2,13,6,UA,LAX,JFK,274,33,0,0,23,1
5,23,3,UA,ORD,ATL,837,58,51,0,0,1
10,9,4,DL,ATL,SFO,2240,25,0,0,23,1
3,24,1,DL,DEN,ORD,39,8,0,0,0,0
4,10,6,AA,DEN,ATL,721,76,0,70,0,1
12,27,6,DL,SFO,DFW,2341,4,0,0,0,0
8,20,3,AA,ORD,JFK,969,0,0,0,0,0
9,20,1,AA,DFW,JFK,1239,6,0,0,0,0
8,3,2,DL,SEA,SFO,720,0,0,0,0,0
8,8,3,DL,LAX,JFK,477,1,0,0,0,0
9,3,2,AA,LAX,DFW,1250,0,0,0,0,0
9,18,6,SW,LAX,SFO,1555,1,0,0,0,0
2,27,5,AA,ATL,SFO,631,14,13,0,0,0
2,15,2,DL,SEA,JFK,1633,0,0,0,0,0
8,3,1,AS,DFW,SEA,2244,24,0,14,0,1
5,2,3,AA,LAX,ORD,843,34,0,31,0,1
10,12,4,AA,JFK,ATL,1048,0,0,0,0,0
12,16,4,UA,ORD,DFW,1881,49,0,48,0,1
2,13,1,DL,JFK,SFO,2063,81,0,85,0,1
6,25,6,WN,ATL,ORD,2348,8,0,0,0,0
7,28,4,AA,ATL,DFW,1150,7,0,0,0,0
7,22,5,DL,ORD,JFK,1015,11,0,0,6,0
9,27,1,AA,JFK,SEA,269,65,0,53,11,1
5,7,7,AA,SEA,ORD,2189,1,0,0,0,0
10,21,2,DL,JFK,ORD,21,19,0,0,20,1
11,12,5,UA,DEN,ORD,1295,87,0,79,0,1
1,7,3,SW,ORD,JFK,963,10,0,0,0,0
4,13,5,AS,DFW,LAX,985,91,0,88,0,1
8,12,5,UA,SEA,DFW,1120,3,0,0,0,0
2,13,2,WN,LAX,ORD,158,42,0,42,0,1
10,15,4,WN,ATL,LAX,1065,0,0,0,0,0
12,25,3,UA,LAX,DFW,1799,46,0,39,0,1
2,3,4,SW,SEA,ATL,417,7,0,0,0,0
2,3,5,SW,ORD,DEN,90,3,0,0,0,0
7,12,3,DL,SEA,DEN,1010,2,0,0,0,0
8,15,1,UA,ATL,ORD,1188,5,0,0,0,0
5,11,7,SW,SFO,SEA,1680,26,0,29,0,1
2,20,4,AS,ORD,LAX,2033,7,0,0,0,0
10,16,3,AS,ORD,SEA,405,1,0,0,0,0
7,26,5,DL,SFO,SEA,226,9,0,0,0,0
1,26,5,DL,DEN,ATL,2349,41,43,0,0,1
2,7,4,AS,DEN,JFK,78,3,0,0,0,0
4,28,6,WN,JFK,ATL,63,5,0,0,0,0
12,22,5,UA,LAX,DFW,742,7,0,0,0,0
7,19,3,UA,ORD,JFK,346,6,0,0,0,0
7,5,4,UA,ORD,SFO,31,17,0,8,0,1
4,9,3,WN,DEN,SEA,1306,8,0,0,0,0
12,7,5,DL,ORD,DEN,1140,0,0,0,0,0
11,22,7,AA,ATL,LAX,1822,82,35,0,43,1
11,21,3,WN,SEA,ATL,980,21,17,0,0,1
9,10,1,AS,DEN,LAX,1004,35,0,0,34,1
11,7,4,DL,JFK,SFO,1471,0,0,0,0,0
11,7,1,DL,SEA,ORD,1549,0,0,0,0,0
2,11,5,SW,ORD,SEA,265,0,0,0,0,0
11,17,7,SW,DEN,ATL,8,24,0,0,26,1
2,10,4,UA,DEN,DFW,334,2,0,0,0,0
1,25,5,WN,SFO,JFK,1242,10,0,0,0,0
4,24,7,AS,SFO,SEA,756,4,0,0,0,0
9,22,7,AS,JFK,DFW,19,49,35,0,9,1
4,6,3,AA,ORD,ATL,2272,17,0,0,10,1
8,19,5,AA,SEA,SFO,1662,70,0,69,0,1
9,7,7,SW,SFO,DFW,258,0,0,0,0,0
2,25,6,AA,ATL,ORD,1934,43,48,0,0,1
8,2,7,DL,JFK,DEN,248,8,0,0,0,0
10,8,2,AA,JFK,SEA,143,3,0,0,0,0
9,9,5,DL,SEA,DFW,1247,0,0,0,0,0
10,14,3,AA,JFK,SEA,1173,5,0,0,0,0
8,5,4,WN,SEA,ORD,1131,47,38,0,0,1
10,9,4,WN,SFO,ATL,165,5,0,0,9,0
3,14,2,WN,DFW,ATL,887,3,0,0,0,0
6,6,3,WN,DFW,LAX,41,32,0,0,29,1
1,24,4,DL,SFO,ATL,1772,26,0,19,0,1
12,16,3,AA,ORD,DFW,2285,0,0,0,0,0
1,24,7,UA,DFW,DEN,1671,29,0,0,27,1
4,9,2,DL,SFO,SEA,1639,9,0,0,0,0
3,26,7,DL,JFK,SFO,723,0,0,0,0,0
4,26,2,AS,JFK,SEA,217,60,44,0,13,1
1,7,6,WN,ATL,DFW,809,8,0,0,7,0
9,9,3,WN,LAX,ORD,1474,0,0,0,0,0
5,15,2,WN,LAX,SFO,2145,0,0,0,0,0
8,14,5,AS,SEA,DEN,67,6,0,0,0,0
12,12,3,UA,ORD,ATL,1505,9,0,0,0,0
10,22,2,WN,DEN,ATL,1323,103,0,57,38,1
9,17,3,SW,DFW,ORD,543,0,0,0,0,0
4,20,4,SW,JFK,SFO,2121,18,0,0,23,1
4,6,1,SW,SFO,JFK,1722,0,0,0,0,0
3,11,1,WN,SEA,DFW,2146,50,0,0,41,1
4,10,4,WN,JFK,ATL,1219,2,0,0,0,0
3,18,5,UA,LAX,SEA,3,10,0,0,0,0
7,6,2,AA,SFO,ORD,2318,4,0,0,0,0
4,19,6,WN,DFW,SFO,1053,1,0,0,0,0
9,19,3,UA,DEN,DFW,1483,0,0,0,0,0
8,2,5,WN,DFW,ATL,219,18,0,0,9,1
4,13,6,WN,DFW,SEA,687,1,0,0,0,0
12,23,7,DL,ORD,SEA,837,1,0,0,0,0
10,3,4,AS,SEA,ATL,393,9,0,1,0,0
7,24,6,AA,JFK,LAX,631,1,0,0,0,0
11,16,5,UA,SFO,SEA,1144,22,27,0,0,1
10,7,4,AA,SEA,ORD,1498,32,0,0,22,1
4,23,3,WN,SEA,DEN,1229,2,0,0,0,0
9,15,7,SW,ATL,SEA,1333,28,0,0,21,1
7,12,1,SW,DFW,DEN,2221,0,0,0,0,0
10,17,7,SW,DFW,DEN,1120,30,0,0,25,1
10,7,5,AA,SEA,LAX,1324,95,15,73,0,1
5,13,7,SW,ORD,DFW,910,7,0,0,0,0
10,11,2,AA,ORD,JFK,418,9,0,0,0,0
2,1,5,SW,ATL,ORD,1352,8,0,0,0,0
1,10,5,AA,DFW,DEN,1648,0,0,0,0,0
11,24,1,WN,LAX,ORD,726,2,0,0,0,0
12,19,7,AS,SEA,SFO,1282,0,0,0,0,0
11,19,6,AA,ATL,JFK,1239,1,0,0,0,0
6,5,7,SW,SEA,SFO,1642,47,52,0,0,1
1,6,5,UA,JFK,LAX,2124,80,56,0,18,1
8,4,5,AA,SFO,DEN,224,4,0,0,0,0
10,19,7,SW,LAX,ORD,1643,27,0,0,22,1
2,19,1,AS,DFW,JFK,1686,65,0,55,0,1
2,16,1,SW,ATL,SEA,1274,32,0,26,0,1
1,16,6,AA,SEA,ATL,629,0,0,0,0,0
4,9,5,UA,ORD,LAX,172,3,0,0,0,0
1,22,1,DL,JFK,SEA,299,6,0,0,0,0
7,5,6,WN,DEN,SFO,28,88,0,88,0,1
7,26,6,DL,ATL,SEA,940,6,0,0,0,0
2,14,3,WN,LAX,ORD,451,0,0,0,0,0
9,3,1,AS,ORD,JFK,942,2,0,0,0,0
4,2,2,UA,SFO,DEN,2080,0,0,0,0,0
7,26,2,DL,LAX,JFK,1165,0,0,0,0,0
1,19,6,WN,LAX,SFO,1657,42,0,36,0,1
3,3,1,DL,ATL,JFK,889,18,0,15,0,1
2,23,5,AA,DEN,ORD,1667,10,0,0,0,0
2,9,1,SW,DFW,ORD,1740,6,0,0,0,0
1,27,4,AA,SFO,JFK,2054,117,52,58,0,1
7,20,5,DL,SFO,DEN,166,39,0,35,9,1
5,20,3,WN,JFK,DFW,733,4,0,0,0,0
8,13,7,WN,LAX,SFO,1414,43,0,36,0,1
2,16,3,AS,SEA,DEN,1311,96,0,87,0,1
7,3,1,WN,SEA,LAX,2212,23,0,24,0,1
5,26,4,SW,SEA,DFW,188,41,0,0,31,1
11,10,1,DL,LAX,DFW,2036,0,0,0,0,0
6,5,3,DL,DFW,ORD,620,0,0,0,0,0
9,11,6,SW,DEN,SFO,1599,8,0,0,3,0
3,1,6,UA,DFW,ORD,815,23,0,0,17,1
7,1,3,SW,DFW,ORD,611,19,0,15,5,1
10,9,3,AS,DFW,SEA,446,0,0,0,0,0
5,28,1,SW,JFK,DEN,911,9,0,0,0,0
8,19,7,SW,ORD,SEA,1244,22,9,14,0,1
4,3,2,WN,LAX,SFO,446,7,0,0,0,0
3,28,3,DL,SEA,ORD,1897,1,0,0,0,0
11,11,3,SW,JFK,DFW,1156,8,0,0,0,0
4,25,6,UA,ORD,LAX,2023,39,0,39,0,1
3,21,3,DL,SFO,ATL,276,0,0,0,0,0
9,1,3,AA,DFW,ORD,1377,10,0,0,0,0
3,1,3,WN,SEA,DFW,1782,18,0,0,8,1
5,11,6,AS,JFK,ATL,529,50,30,0,13,1
